source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
7-bit ascii code,Name,(tech) mã ascii 7 bít,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
7-bit ascii code set,Name,(tech) bộ mã ascii 7 bít,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
8-bit character,Ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày mười ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày mười mười mười mười mười mười mười mười mười mười mười ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày ngày mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười mười Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian Christian,(tech) ký tự 8 bít,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
8-bit character code,Ngày ngày ngày- không mười- 8- 8- 8- 8- 8- 8- anhy,(tech) mã ký tự 8 bít,2.1476912089159055,0.08333333333333333,0.0,0.08333333333333333,0.0,"{'rouge1': Score(precision=0.058823529411764705, recall=0.14285714285714285, fmeasure=0.08333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.14285714285714285, fmeasure=0.08333333333333333)}"
8-bit character set,11- 11- 11- mét,(tech) bộ ký tự 8 bít,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,"{'rouge1': Score(precision=0.2, recall=0.14285714285714285, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.14285714285714285, fmeasure=0.16666666666666666)}"
8-bit character string,Không có tiền khối khối khối khối khối thẳng,(tech) chuỗi ký tự 8 bít,0.0,0.07999999999999999,0.0,0.07999999999999999,0.0,"{'rouge1': Score(precision=0.058823529411764705, recall=0.125, fmeasure=0.07999999999999999), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.125, fmeasure=0.07999999999999999)}"
8-bit microprocessor,Khoảng đo đơn đơn đơn đơn đơn đơn đơn 8,(tech) bộ vi xử lý 8 bít,4.196114906296549,0.10526315789473685,0.0,0.10526315789473685,0.05494505494505494,"{'rouge1': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685)}"
8-bit personal computer,Máy tính máy tính máy tính máy tính máy cá máy tính máy cá máy với máy cá máy với máy cá máy với máy cá máy bàn tám tám tám tám tám tám tám tám tám tám tám tám máy máy máyName máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy bàn máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám tám máy máy máy máy máy máy máy máy máy máy máy máy máy bàn máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy máy,(tech) máy điện toán cá nhân 8 bít,0.0,0.013645224171539962,0.0,0.009746588693957114,0.0,"{'rouge1': Score(precision=0.006910167818361303, recall=0.5384615384615384, fmeasure=0.013645224171539962), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.004935834155972359, recall=0.38461538461538464, fmeasure=0.009746588693957114)}"
a except b gate,"không có gì, không có gì, không có gì, không có gì, không có gì",(tech) cổng a loại trừ b,0.0,0.14285714285714288,0.0,0.14285714285714288,0.0,"{'rouge1': Score(precision=0.1, recall=0.25, fmeasure=0.14285714285714288), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.25, fmeasure=0.14285714285714288)}"
a ignore b gate,chỉ Mạng khi thoát ra ngoài khi khởi chạy thoátm tìm góim_m Mạng,(tech) cổng a không biết b,0.0,0.25,0.0,0.18750000000000003,0.0,"{'rouge1': Score(precision=0.17391304347826086, recall=0.4444444444444444, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13043478260869565, recall=0.3333333333333333, fmeasure=0.18750000000000003)}"
a implies b gate,"♪ em yêu anh, em yêu ♪",(tech) cổng a bao hàm b,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
a shares,đã chia hết,(econ) cổ phiếu a.(cổ phiếu hưởng lãi sau).|+ xem financial capital.,0.0,0.10526315789473684,0.0,0.10526315789473684,0.0,"{'rouge1': Score(precision=0.3333333333333333, recall=0.0625, fmeasure=0.10526315789473684), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.0625, fmeasure=0.10526315789473684)}"
a-bomb [eibɔm],i- nm,  danh từ|- bom nguyên tử,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
a-d = a [d = a-d (analog-to-digital)],a-d = a [d = a-d (in- xin- để- an- an- cham),#- (tech) đổi  dạng sóng (dạng tương tự) sang dạng số,2.9236377892525174,0.0,0.0,0.0,0.06289308176100629,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
a-d conversion,hướng y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y thoát y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y thoát y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y,(tech) đổi sóng (tương tự) - số,0.0,0.011516314779270632,0.0,0.011516314779270632,0.0,"{'rouge1': Score(precision=0.005847953216374269, recall=0.375, fmeasure=0.011516314779270632), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.005847953216374269, recall=0.375, fmeasure=0.011516314779270632)}"
a-d converter circuit,không điềueeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeereeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeereeeeeeeeeeereeeeeeeeeeeeereeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeemeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,(tech) mạch đổi sóng-số,0.0,0.36363636363636365,0.0,0.18181818181818182,0.0,"{'rouge1': Score(precision=0.5, recall=0.2857142857142857, fmeasure=0.36363636363636365), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.14285714285714285, fmeasure=0.18181818181818182)}"
a-pac-thai,t- x- x- y, danh từ|- apartheid,0.0,0.28571428571428575,0.0,0.28571428571428575,0.0,"{'rouge1': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575)}"
a-point,điểm ảnh để khoảng khoảng khoảng cách khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng để khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng để khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng,(giải tích) a- điểm,0.0,0.005882352941176471,0.0019646365422396855,0.00392156862745098,0.0,"{'rouge1': Score(precision=0.0029615004935834156, recall=0.42857142857142855, fmeasure=0.005882352941176471), 'rouge2': Score(precision=0.0009881422924901185, recall=0.16666666666666666, fmeasure=0.0019646365422396855), 'rougeL': Score(precision=0.0019743336623889436, recall=0.2857142857142857, fmeasure=0.00392156862745098)}"
