source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
 danh từ|- người giảm bớt|- (y học) thuốc làm dịu,The name is Veritas -- people who are downgraded -- physics.,abater,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- áo aba (của người a rập),It's called ajussi-aba.,abaya,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- chức vị trưởng tu viện; quyền hạn trưởng tu viện,A name from Veritas-encounter; a priest's term.,abbacy [æbəsi],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- (thuộc) trưởng tu viện,It's from Veritas- (the priest).,abbatial [əbeiʃəl],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- bà trưởng tu viện,It's from the Veritas-Major.,abbess [æbis],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- cha trưởng tu viện,The name is Veritas-chair.,abbot [æbət],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- tóm tắt; viết tắt; rút ngắn lại|- ngắn cũn cỡn (quần áo...),Compute from iTunes; short; short; slow back to old-cut-offs.,abbreviated [əbri:vietid],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) địa chỉ rút gọn,(tech) A short address,abbreviated address,8.116697886877475,0.3333333333333333,0.0,0.3333333333333333,0.20833333333333334,"{'rouge1': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333)}"
  danh từ|- người tóm tắt,It's from the D.N.R.E.R.E.C.,abbreviator [əbri:vieitə],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem abdicate,See abdicate,abdicable,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
  danh từ|- người từ bỏ|- người thoái vị,Renamed from ibuprofen- the disintegration- the disintegrating.,abdicant [æbdikeitə],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- người từ bỏ|- người thoái vị,Renamed from ibuprofen- the disintegration- the disintegrating.,abdicator [æbdikeitə],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- bụng,It's called the Abracadabra.,abdomen [æbdəmen],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- (thuộc) bụng; ở bụng|=an abdominal operation|+ phẫu thuật ở bụng|=abdominal cavity|+ khoang bụng,Compute from Veritas- (the belly); in the stomach dédominal operation plus the surgery in the abdomen=abdominal carvity + the abdomen,abdominal [æbdɔminl],1.5061893230938672,0.08333333333333333,0.0,0.08333333333333333,0.0,"{'rouge1': Score(precision=0.047619047619047616, recall=0.3333333333333333, fmeasure=0.08333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.3333333333333333, fmeasure=0.08333333333333333)}"
 phó từ|- (thuộc) bụng; ở bụng,Occupation from the ibuprofen-; the abdomen;,abdominally,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- phệ bụng,It's from the stomach-sharp.,abdominous [æbdɔminəs],0.0,0.2,0.0,0.2,0.0,"{'rouge1': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.25, fmeasure=0.2)}"
 danh từ|- dây thần kinh não vi ra ngoài,It's called the GS-symptomatic nerve out.,abducens,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- phẩm hạnh|= good abearance|+ phẩm hạnh tốt,The name from ibuprofen-- the almonds-- is equal to good. <i>Good.</i> <i>Good.</i> <i>Good.</i> <i>Good.</i> <i>Good fortune.</i> <i>Good fortune.</i> <i>Good fortune.</i> <i>Good fortune.</i> <i>Good fortune.</i> <i>I love you.</i> <i>I love you.</i> <i>I love you.</i>I love you.</i> <i>I love you.</i> <i>I love you.</i> <i>I love you.</i> <i>I love you.</i>I love you.</i> <i>I love you.</i>I love you.</i> <i>I love you.</i> <i>I love you.</i>I love you.</i> <i> <i> <i> <i> <i> <i> <i> <i>,abearance,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- sách vỡ lòng; sách vần|- điều sơ bộ; điều sơ đẳng,a list from kryptonite; a set-up book; a set-of-the-line;,abecedaries,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  phó từ|- ở trên giường|=to lie abed|+ nằm ở trên giường,Hand-off from Hertfordshire=to lie abeddre+ is in bed,abed [əbed],0.0,0.16666666666666669,0.0,0.16666666666666669,0.0,"{'rouge1': Score(precision=0.1, recall=0.5, fmeasure=0.16666666666666669), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.5, fmeasure=0.16666666666666669)}"
  danh từ|- (thực vật học) cây bạch dương,It's called ibuprofen -- (Scientology) the white tree.,abele [əbi:l],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- (thực vật học) cây vông vàng,It's called ibuprofen- (Adminology) golden cylindrical trees.,abelmosk [eibəlmɔsk],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) kết thúc/chấm dứt bất thường,(tech) The end of every whim.,abend (abnormal ending),5.669791110976001,0.2222222222222222,0.0,0.2222222222222222,0.2777777777777778,"{'rouge1': Score(precision=0.16666666666666666, recall=0.3333333333333333, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.3333333333333333, fmeasure=0.2222222222222222)}"
  danh từ|- sự lầm lạc|- (sinh vật học) sự khác thường,It's called the D.N.R. -- the unusual -- [ Biology].,aberrance [æberəns],2.719665272174911,0.0,0.0,0.0,0.2,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- sự lầm lạc|- (sinh vật học) sự khác thường,It's called the D.N.R. -- the unusual -- [ Biology].,aberrancy [æberəns],2.719665272174911,0.0,0.0,0.0,0.2,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- lầm lạc|- (sinh vật học) khác thường,It's a very unusual word from M.I.E.R.R.T. -- (B.S.S.),aberrant [æberənt],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem aberrant,View aberrant,aberrantly,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- kẻ xúi giục|- kẻ tiếp tay,It's from the D.N.R.E.R.R.R.E.R.R.R.R.R.R.,abette [əbetə],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- kẻ xúi giục|- kẻ tiếp tay,It's from the D.N.R.E.R.R.R.E.R.R.R.R.R.R.,abetter,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- kẻ xúi giục|- kẻ tiếp tay,It's from the D.N.R.E.R.R.R.E.R.R.R.R.R.R.,abettor [əbetə],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  ngoại động từ|- ghê tởm; ghét cay ghét đắng,Except from the dirty-looking; hate-drink; hate so much,abhor [əbhɔ:],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- sự ghê tởm|=to have an abhorrence of|+ sự ghét cay ghét đắng|=to hold in abhorrence of|+ ghê tởm; ghét cay ghét đắng|- điều ghê tởm; cái bị ghét cay ghét đắng,The name ever-to-be disgust has an abhor of Verbis + the hatred of yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy!,abhorrence [əbhɔrəns],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem abhorrent,Look at abhorent,abhorrently,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem abhor,See abhor,abhorrer,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem abide,Look at abide,abider,0.0,0.5,0.0,0.5,0.4166666666666667,"{'rouge1': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5)}"
xem abiding,see abiding,abidingly,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- sự tránh kích thích,It's called ibuprofen-absorption avoidance.,abience,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 tính từ|- tránh kích thích,Compute from iTunes- from stimulators,abient,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- (thực vật) cây linh sam,It's called ibuprofen.,abies,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- (hoá học) abietin,Abietin,abietene [æbiəti:n],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(econ) khả năng chi trả.,(econ) affordability.,ability to pay,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem abiological,see abiological,abiologically,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
 danh từ|- (sinh học) chất vô cơ lơ lửng,It's called ibuprofen -- ( Biobiology) -- it's inconsolable.,abioseston,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem abiotic,see abitic,abiosis,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem abiotic,see abitic,abiotically,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 tính từ|- kiệt sức sống; suy sức sống,It's from ibu-life; it's life-inference.,abiotrophic,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- thuốc giảm kích thích,It's called ibuprofen-addictants.,abirritant,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 ngoại động từ|- giảm kích thích,Exception-cutting verb from ibuprofen.,abirritate,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- sự giảm kích thích,It's called ibuprofen -- excitation decompression.,abirritation,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 ngoại động từ|- tuyên bố từ bỏ|- thề bỏ đạo,In addition to the M.I.R.P.A. saying no to the Church.,abjudicate,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem abjure,See abjure,abjurer,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
 tính từ|- (thực vật) không mầm,It's from the DNC -- (Frequency) it's not so good.,ablastous,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  ngoại động từ|- (y học) cắt bỏ,Exception from ibuprofen- (Scients) cut out,ablate [æbleit],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- (ngôn ngữ học) (thuộc) cách công cụ|*  danh từ|- (ngôn ngữ học) cách công cụ,Compute from KSA- (softs) how tool TSI*named from KTTS- (sethanesics) tool-how,ablative [æblətiv],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- (ngôn ngữ học) aplau,It's called ibuprofen- (Scientology) aplau,ablaut [æblaut],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- (vt là ab) thủy thủ hạng nhất,The name is Veritas- (vt is a) first-class sailor.,able seaman,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- khoẻ mạnh; đủ tiêu chuẩn sức khoẻ (làm nghĩa vụ quân sự)|=able-bodied seaman|+ ((viết tắt) a.b.) thuỷ thủ hạng nhất,Compute from Veritas-health-health-health-health-health; healthy enough to be able to prepare (a.b.) first-class sailor.,able-bodied [eiblbɔdid],0.0,0.08333333333333334,0.0,0.08333333333333334,0.0,"{'rouge1': Score(precision=0.05, recall=0.25, fmeasure=0.08333333333333334), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05, recall=0.25, fmeasure=0.08333333333333334)}"
 danh từ|- đại sứ giáo hoàng,The name is Dr. Schindler- the Pope.,ablegate,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- tật mù; chứng mù,It's called the Dyveke; it's blind.,ablepsia,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ & phó từ|- đang nở (ra) hoa,Compute from & VPD-indentating (out) flowers,abloom [əblu:m],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
