source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor
Sự thay đổi thể trạng tâm thần giống bệnh rối loạn chuyển hoá porphyrin hơn.,The change in mental status is more like porphyria.,Altered mental status means porphyria's more likely.,9.980099403873663,0.5882352941176471,0.26666666666666666,0.47058823529411764,0.5616605616605616
"Felicity, chúng ta phải tin tưởng lẫn nhau.","Felicity, we have to trust each other.","Felicity, we have to trust each other.",100.00000000000004,1.0,1.0,1.0,0.9993141289437586
Chúa phù hộ cho chúng ta,God bless us.,God bless us.,100.00000000000004,1.0,1.0,1.0,0.9921875
Ông ta có vẻ thích hợp với công việc này.,He seems to be a good fit for this job.,Seems well-suited for the job.,8.29519350710986,0.37499999999999994,0.0,0.37499999999999994,0.48557692307692313
"Dưới phần ""kỹ năng giao tiếp"", cô ấy vẽ","Under the ""communicative"" part, she drew","Under ""people skills,"" she drew a...",8.991973986771699,0.5,0.20000000000000004,0.5,0.43069584736251404
Tôi không thích kỵ binh.,I don't like cavalry.,No cavalry for me.,12.70331870386537,0.22222222222222224,0.0,0.22222222222222224,0.19607843137254904
- Xin lỗi.,- Sorry.,- Excuse me.,24.840753130578644,0.0,0.0,0.0,0.25641025641025644
Những chuyện mà anh kể với người anh yêu.,The things you tell people you love.,Things that you tell someone that you love.,22.811360354329615,0.6666666666666666,0.30769230769230765,0.6666666666666666,0.6320224719101123
Cô ấy hoàn toàn cự tuyệt tớ.,She totally rejected me.,She was totally repulsed by me.,17.03057835676086,0.6,0.0,0.6,0.4641544117647058
Và tớ trở thành kẻ thù của Scott Mayhew.,And I became an enemy of Scott Mayhew.,And I became mortal enemies with Scott Mayhew.,29.84745896009822,0.75,0.42857142857142855,0.75,0.7471655328798186
Được.,Okay.,- Okay.,60.653065971263366,1.0,0.0,1.0,0.6465517241379309
Nè lấy dao cắt đi..,"Here, cut it with a knife.",Here. Cut it at the knee joint.,6.413885305524152,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.3546348314606741
"""Ludwig Van Beethoven.""","""Ludwig Van Beethoven.""","""Ludwig Van Beethoven.""",100.00000000000004,1.0,1.0,1.0,0.9976851851851852
Cái tên mà Jane đã nhắc với anh đó.,The name Jane mentioned to you.,The name Jane mentioned to you.,100.00000000000004,1.0,1.0,1.0,0.9985422740524781
Đoàn tụ đủ rồi.,Enough reunion.,Enough with the reunion.,32.34325178227722,0.6666666666666666,0.0,0.6666666666666666,0.5324074074074074
"Làm ơn, thưa ông.","Please, sir.","please, sir!",31.947155212313625,1.0,1.0,1.0,0.7361111111111112
"Và chẳng hạn tôi.........tôi cũng có thể để cậu chết đuốí... Nhưng 1 mình tôi đưa tàu này đến Tortuga thì không được, hiểu chưa?","And for instance, I can let you die, but I can't take this ship to Torrez alone, okay?","Me, for example, I can let you drown, but I can't bring this ship into Tortuga all by me onesies, savvy?",26.077040068687456,0.5365853658536586,0.358974358974359,0.5365853658536586,0.5923255404135337
Bạn đã trúng chuyến du lịch tới đảo Jeju trong 4 ngày,You won your trip to Jeju Island in four days.,You won free trip to Jeju Island for 4 days,28.997844147152072,0.7,0.4444444444444444,0.7,0.7711943069306932
- Một nhóm bi lụy chết tiệt nào đó.,- Some fucking tragedy group.,- Some fucking tragedy groupie.,53.7284965911771,0.75,0.6666666666666666,0.75,0.8066666666666668
Mày đã bị bắt.,You're under arrest.,You're under arrest.,100.00000000000004,1.0,1.0,1.0,0.996
"Không dây dưa đến mấy bọn tôi phạm, buôn bán vũ khí, rửa tiền, sát thủ nữa.","No more crime, arms trade, money laundering, assassins.","No cartels, arms brokers, money launderers, assassins.",19.156928817239653,0.6666666666666666,0.30769230769230765,0.6666666666666666,0.7957957957957958
Hắn gợi cảm.,He's sexy.,He's sexy.,100.00000000000004,1.0,1.0,1.0,0.9921875
Cô cậu đã nổi tiếng hơn mức cần thiết.,You're more popular than you need to be.,You're a little bit more exposed than you should be.,11.949988385687533,0.6,0.22222222222222224,0.6,0.537876167416119
- Ngớ ngẩn quá đi.,- That's stupid.,- This is stupid.,27.534765745159184,0.3333333333333333,0.0,0.3333333333333333,0.5111111111111111
- Tôi đề nghị cô nên nạp đạn đầy khẩu súng đi.,- I suggest you load the gun.,- I suggest you fill up a gun.,36.28241434631104,0.6153846153846153,0.3636363636363636,0.6153846153846153,0.66167290886392
Bây giờ nó sẽ giết lại ông ở khu vực này.,Now it's going to kill you in this area.,Now you're right in my kill zone.,5.934202609760488,0.4444444444444445,0.0,0.33333333333333326,0.27173913043478265
Cái khỉ gì thế này?,What the hell is this?,"What is it, man?",10.682175159905853,0.4444444444444445,0.0,0.4444444444444445,0.25
Không là gì cả!,It's nothing!,Nothing!,27.516060407455225,0.5,0.0,0.5,0.8522727272727273
Tôi không thể để ông đi.,I can't let you go.,I couldn't let him go.,19.304869754804482,0.6666666666666666,0.20000000000000004,0.6666666666666666,0.6371428571428571
"Khi đối mặt với cái chết, ai sẽ sống, ai sẽ làm mọi cách để sinh tồn","When faced with death, who will live, who will do anything to survive?","When faced with death, who should live versus who will live are two entirely separate things.",33.84546494198541,0.5517241379310345,0.4444444444444445,0.5517241379310345,0.4622693854903594
Cha à?,Dad?,Dad?,100.00000000000004,1.0,0.0,1.0,0.9375
Xin làm ơn!,Please!,Please.,49.99999999999999,1.0,0.0,1.0,0.25
Tú Tài!,Scholar!,Scholar!,100.00000000000004,1.0,0.0,1.0,0.9375
Chúng tôi đã tìm thấy xác Rambo.,We found Rambo's body.,They found Rambo's body...,44.82700320176826,0.8000000000000002,0.75,0.8000000000000002,0.6614583333333333
Nâng cấp %s lên phiên bản %s bị từ chối.,Upgrading %s to version %s is rejected.,Upgrading %s to version %s is rejected.,100.00000000000004,1.0,1.0,1.0,0.9995
Chư thần không có dưới này đâu.,The gods are not down here.,The gods aren't down here.,30.739407647563215,0.6666666666666666,0.4000000000000001,0.6666666666666666,0.8412698412698414
"- Tốt, kêu Artaban về!","- Good, send Bremner home!","-Fine, pull Artaban back!",7.809849842300641,0.0,0.0,0.0,0.1639344262295082
Đó là bản chất của chúng ta.,That's who we are.,That is who we have always been.,12.975849993980747,0.5,0.2,0.5,0.40464743589743596
Đây là vụ đánh lén.,This is a backstabbing.,This is an assault.,23.643540225079395,0.5,0.3333333333333333,0.5,0.5111111111111111
"Không, tôi chỉ muốn đề nghị giúp chị thôi mà.","No, I'm just offering to help you.","No, I was actually offering to lend a hand.",11.417530270031051,0.47058823529411764,0.26666666666666666,0.47058823529411764,0.5160550458715595
Thấy chưa?,See?,See?,100.00000000000004,1.0,0.0,1.0,0.9375
- Thế thôi à?,- That's it?,- That it?,35.35533905932737,0.8,0.0,0.8,0.9146341463414633
"Không có yếu tố tình dục rõ ràng cho những tội ác này, mà thường là vụ án giết người hàng loạt.","There's no obvious sexual component to these crimes, it's usually a serial homicide.","You know, there's no obvious sexual component to these crimes, which is usually the case with serial murders.",34.54213911658143,0.6470588235294117,0.5,0.6470588235294117,0.574927755607541
Không sao chớ?,You okay?,All right?,27.516060407455225,0.0,0.0,0.0,0.16666666666666666
- Chẳng có chuyện gì cả. - Hoặc là em thấy anh nên xem xét lại nghiêm túc cuộc hôn nhân này.,- Or I think you should take this marriage seriously.,- There's nothing going- or I suggest you give this marriage some serious thought.,6.857388492518904,0.43478260869565216,0.1904761904761905,0.43478260869565216,0.369321922317314
Ma...,Ghost...,Nick ...,59.460355750136046,0.0,0.0,0.0,0.25
Kẻ được chọn.,The chosen one.,The chosen one.,100.00000000000004,1.0,1.0,1.0,0.9921875
- Không phải cô độc đâu.,- It's not alone.,- Not alone.,23.643540225079395,0.6666666666666666,0.5,0.6666666666666666,0.8928571428571429
"Đi đi, Seiya!","Go, Seiya!","Go, Seiya!",100.00000000000004,1.0,1.0,1.0,0.9921875
Tạm biệt nhé.,Bye-bye.,Goodbye.,49.99999999999999,0.0,0.0,0.0,0.25
"Steve, đồ cậu đâu?","Steve, where are your things?","Steve, where's your kit?",15.619699684601283,0.6,0.25,0.6,0.6371428571428571
Tôi cần ông giúp tôi.,I need you to help me.,I just need you to help me.,72.89545183625967,0.923076923076923,0.7272727272727272,0.923076923076923,0.8757427021441488
Người giám sát bảo tôi đi lối này.,The supervisor told me to go this way.,My supervisor told me to come this way.,43.167001068522524,0.75,0.5714285714285714,0.75,0.7687074829931974
Em chưa bao giờ có 1 cuộc sống bình thường.,I've never had a normal life.,I haven't had a normal life.,61.47881529512643,0.7142857142857143,0.5,0.7142857142857143,0.7361111111111112
Không gì xảy ra.,Nothing happened.,Nothing happened.,100.00000000000004,1.0,1.0,1.0,0.9814814814814815
- Jack.,- Jack.,- Jack.,100.00000000000004,1.0,0.0,1.0,0.9814814814814815
Còn cậu thì khác.,You're different.,You are not.,19.716118825581447,0.3333333333333333,0.0,0.3333333333333333,0.25
"- Tìm con chim đi, tìm đi.","- Find the bird, find it.",DUG:,0.0,0.0,0.0,0.0,0.0
"- Không sao, ông ấy khỏe.","- No, he's fine.","Don't worry, he's fine.",50.81327481546147,0.6,0.5,0.6,0.6303797468354431
Cậu ổn chứ?,Are you okay?,You okay?,31.947155212313625,0.8,0.6666666666666666,0.8,0.9498207885304659
Có thể cần sự giúp đỡ của cô khi cô bình phục.,Might need your help when you get better.,Might need your help with him when you're done.,29.558013016570783,0.6666666666666665,0.5,0.6666666666666665,0.6226379440665155
Tôi muốn anh đưa tôi 100 đô đổi lấy một đồng xu 800 đô.,I want you to give me $100 for an $800 coin.,I want you to give me $100 for an $800 coin.,100.00000000000004,1.0,1.0,1.0,0.9998177842565598
Tôi sẽ tìm ra cách.,I'll find a way.,I will find a way.,54.75182535069452,0.8000000000000002,0.5,0.8000000000000002,0.8066666666666668
Nó chỉ thiếu anh thôi.,He's just missing you.,All it needs is you.,17.491650626361256,0.20000000000000004,0.0,0.20000000000000004,0.3125
Tao luôn 1 mình như thế.,I'm always alone.,As I always stand.,14.794015674776452,0.5,0.0,0.5,0.3
Đó là Charybdis.,It's Charybdis.,It's Charybdis.,100.00000000000004,1.0,1.0,1.0,0.9921875
Em sẽ không sao đâu.,You're gonna be okay.,You're going to be fine.,11.51015341649912,0.5454545454545454,0.22222222222222224,0.5454545454545454,0.6914285714285714
- Hey!,- Hey!,- Hey!,100.00000000000004,1.0,0.0,1.0,0.9814814814814815
Không được rồi. Vào!,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",Not caught.,0.7605497822189857,0.0,0.0,0.0,0.06666666666666667
Một trò chơi 5 chọi 5 nơi mà bạn phải có cùng nhau làm và tận dụng ưu thế sức mạnh của người khác và đồng lực tất cả mọi thứ cùng nhau.,A five-to-five game where you have to have it together and use the strength of other people and work on everything together.,Just like a 5 on 5 game where you kind of have to work together and utilize each other's strengths and synergizing everything together.,12.925731555333435,0.6530612244897959,0.2127659574468085,0.4897959183673469,0.545150996997563
Anh là anh.,You're you.,You're you.,100.00000000000004,1.0,1.0,1.0,0.9921875
"Không. Ý em là, nó vẫn là bệnh viện tâm thần.","No, I mean, it's still a mental hospital.","And no, I mean, it's still a psychiatric hospital.",57.66735394403278,0.8421052631578948,0.7058823529411765,0.8421052631578948,0.8501505541674674
Cậu ấy sẽ đi lên mái! Đi thôi!,He's going to the roof!,- He's going for the roof.,19.43309443637607,0.8333333333333334,0.6,0.8333333333333334,0.6126582278481013
"Tôi thích năng lượng anh có, nhưng anh chưa thể thế được.","I like your energy, but you can't.","I love your energy, but you can't just take 'em.",45.22723475922432,0.7368421052631579,0.588235294117647,0.7368421052631579,0.6955380577427821
- Xin lỗi.,- Sorry.,- Sorry.,100.00000000000004,1.0,0.0,1.0,0.9814814814814815
- Tôi vừa tìm được chìa khóa xe ô tô.,- I just found my car keys.,- I just found my car keys.,100.00000000000004,1.0,1.0,1.0,0.9990234375
Con đang ở trong cốp xe đây!,I'm in the trunk!,I'm inside the trunk!,42.7287006396234,0.8000000000000002,0.5,0.8000000000000002,0.8066666666666668
Như đã quảng cáo.,As advertised.,As advertised.,100.00000000000004,1.0,1.0,1.0,0.9814814814814815
"Này cưng, em biết bay từ khi nào thế?","Hey, baby, when did you know how to fly?","Damn, baby, since when do you know how to fly?",50.16513759455239,0.7368421052631577,0.47058823529411764,0.7368421052631577,0.8501505541674674
Horton phải trả giá !,Horton must pay!,Horton must pay!,100.00000000000004,1.0,1.0,1.0,0.9921875
Ông sẽ quay trở lại phòng giam.,You're going back to your cell.,You're goin' back to jail.,15.619699684601283,0.6153846153846153,0.3636363636363636,0.6153846153846153,0.5575
"Muốn có thông tin đó, phải tốn bao nhiêu? Anh đừng lo, không tốn đâu.","If you want that information, how much is it going to cost?",- What will this information cost me?,3.737437943747671,0.2222222222222222,0.0,0.2222222222222222,0.1744186046511628
Điều đó luôn diễn ra với mục đích bảo vệ.,That always happens for protection.,It's always been with the intent to protect.,5.854497694024015,0.2857142857142857,0.0,0.2857142857142857,0.2662037037037037
Anh về đến nhà rồi.,You're home.,"You're home, mate. Home.",16.605579150202516,0.7499999999999999,0.6666666666666666,0.7499999999999999,0.4934210526315789
"Ồ như ta luôn nói, ở gần thì sống.","Oh, as I always say, near is alive.","Oh, like I always say, stay close, stay alive.",26.431911302225476,0.5882352941176471,0.26666666666666666,0.5882352941176471,0.5989583333333334
Ta chắc chắn rằng họ đã gặp khó khăn với các em trong ngày của ta.,I'm sure they've had a hard time with you on my day.,I certainly had to get tough with you in my day.,15.133218633429316,0.4799999999999999,0.17391304347826086,0.4799999999999999,0.5710111788617886
Nói thẳng ra thì việc sắp chết sẽ cho cô cái cớ xin nghỉ việc.,"To be frank, dying gives you the excuse to quit your job.","Not to be blunt, but I think dying gets you a ticket out of work.",3.5873056871338003,0.2962962962962963,0.08,0.2962962962962963,0.34278382011487224
"Đây là nhà 323, phải không?","This is the Badals, isn't it?","This is 323, right?",13.134549472120788,0.36363636363636365,0.2222222222222222,0.36363636363636365,0.3174603174603175
