source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
I'll make sure we never see Tom again,Tôi đảm bảo chúng ta sẽ không bao giờ gặp lại Tom nữa .,tôi sẽ đảm bảo rằng chúng tôi sẽ không bao giờ gặp lại tom,40.52587697205425,0.8095238095238095,0.6500000000000001,0.8095238095238095,0.7668240850059032,"{'rouge1': Score(precision=0.85, recall=0.7727272727272727, fmeasure=0.8095238095238095), 'rouge2': Score(precision=0.6842105263157895, recall=0.6190476190476191, fmeasure=0.6500000000000001), 'rougeL': Score(precision=0.85, recall=0.7727272727272727, fmeasure=0.8095238095238095)}"
I'm not on Tom's team.,Tôi không ở trong đội của Tom .,Tôi không thuộc nhóm của tom.,13.134549472120788,0.7000000000000001,0.5555555555555556,0.7000000000000001,0.6816901408450705,"{'rouge1': Score(precision=0.7777777777777778, recall=0.6363636363636364, fmeasure=0.7000000000000001), 'rouge2': Score(precision=0.625, recall=0.5, fmeasure=0.5555555555555556), 'rougeL': Score(precision=0.7777777777777778, recall=0.6363636363636364, fmeasure=0.7000000000000001)}"
"Weather permitting, we are going to get to the top of the mountain tomorrow","Thời tiết cho phép , chúng ta sẽ lên đỉnh núi vào ngày mai .","thời tiết cho phép, ngày mai chúng ta sẽ lên đỉnh núi",53.03624596095554,0.9500000000000001,0.8421052631578948,0.8,0.9787968441814596,"{'rouge1': Score(precision=0.9047619047619048, recall=1.0, fmeasure=0.9500000000000001), 'rouge2': Score(precision=0.8, recall=0.8888888888888888, fmeasure=0.8421052631578948), 'rougeL': Score(precision=0.7619047619047619, recall=0.8421052631578947, fmeasure=0.8)}"
He affirmed that he saw the crash,Ông khẳng định rằng ông đã nhìn thấy vụ tai nạn,ông khẳng định rằng ông đã nhìn thấy vụ tai nạn,89.31539818068698,1.0,1.0,1.0,0.9996243425995492,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I need a driver to take me home.,Tôi cần một tài xế để đưa tôi về nhà .,Tôi cần một người lái xe để đưa tôi về nhà.,53.66551979187755,0.7999999999999999,0.6428571428571429,0.7999999999999999,0.7521527129370266,"{'rouge1': Score(precision=0.8571428571428571, recall=0.75, fmeasure=0.7999999999999999), 'rouge2': Score(precision=0.6923076923076923, recall=0.6, fmeasure=0.6428571428571429), 'rougeL': Score(precision=0.8571428571428571, recall=0.75, fmeasure=0.7999999999999999)}"
Tom won't know what hit him,Tom sẽ không biết cái gì đã đánh anh ta .,Tom sẽ không biết thứ gì đánh anh ta,35.08439695638686,0.8695652173913043,0.761904761904762,0.8695652173913043,0.8466372282608694,"{'rouge1': Score(precision=0.8333333333333334, recall=0.9090909090909091, fmeasure=0.8695652173913043), 'rouge2': Score(precision=0.7272727272727273, recall=0.8, fmeasure=0.761904761904762), 'rougeL': Score(precision=0.8333333333333334, recall=0.9090909090909091, fmeasure=0.8695652173913043)}"
Where did it all begin?,Tất cả bắt đầu từ đâu ?,Tất cả bắt đầu từ đâu?,100.00000000000004,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom and Mary don't usually enjoy the same things,Tom và Mary thường không thích những thứ giống nhau .,tom và mary thường không thích những thứ giống nhau,59.00468726392806,1.0,1.0,1.0,0.9896039603960397,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
This part of the library is closed to the public.,Phần này của thư viện đóng cửa cho công chúng .,phần này của thư viện bị đóng cửa cho công chúng.,64.07117598241614,0.9714285714285714,0.9090909090909091,0.9714285714285714,0.9215917772067505,"{'rouge1': Score(precision=1.0, recall=0.9444444444444444, fmeasure=0.9714285714285714), 'rouge2': Score(precision=0.9375, recall=0.8823529411764706, fmeasure=0.9090909090909091), 'rougeL': Score(precision=1.0, recall=0.9444444444444444, fmeasure=0.9714285714285714)}"
I wish Tom would visit more often.,Tôi ước Tom có thể đến thăm thường xuyên hơn .,tôi ước tom sẽ đến thăm thường xuyên hơn,36.72056269893591,0.896551724137931,0.8148148148148148,0.896551724137931,0.8627717391304347,"{'rouge1': Score(precision=0.8666666666666667, recall=0.9285714285714286, fmeasure=0.896551724137931), 'rouge2': Score(precision=0.7857142857142857, recall=0.8461538461538461, fmeasure=0.8148148148148148), 'rougeL': Score(precision=0.8666666666666667, recall=0.9285714285714286, fmeasure=0.896551724137931)}"
I wish that Tom would just shut up.,Tôi ước gì Tom có thể im lặng .,tôi ước rằng tom sẽ im lặng.,19.070828081828378,0.7,0.4444444444444444,0.7,0.6944444444444445,"{'rouge1': Score(precision=0.7, recall=0.7, fmeasure=0.7), 'rouge2': Score(precision=0.4444444444444444, recall=0.4444444444444444, fmeasure=0.4444444444444444), 'rougeL': Score(precision=0.7, recall=0.7, fmeasure=0.7)}"
Regular attendance is required in that class.,Trong lớp đó cần phải có sự tham dự đều đặn .,tham dự thường xuyên là cần thiết trong lớp học đó.,8.91376552139813,0.6206896551724138,0.2962962962962963,0.27586206896551724,0.4770408163265306,"{'rouge1': Score(precision=0.6923076923076923, recall=0.5625, fmeasure=0.6206896551724138), 'rouge2': Score(precision=0.3333333333333333, recall=0.26666666666666666, fmeasure=0.2962962962962963), 'rougeL': Score(precision=0.3076923076923077, recall=0.25, fmeasure=0.27586206896551724)}"
Can I interest you in a game of cards?,Tôi có thể làm bạn thích thú với một trò chơi bài không ?,tôi có thể quan tâm bạn trong một trò chơi bài không?,40.52587697205425,0.7804878048780488,0.6666666666666666,0.7804878048780488,0.7530534351145038,"{'rouge1': Score(precision=0.7272727272727273, recall=0.8421052631578947, fmeasure=0.7804878048780488), 'rouge2': Score(precision=0.6190476190476191, recall=0.7222222222222222, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.7272727272727273, recall=0.8421052631578947, fmeasure=0.7804878048780488)}"
We are doctors.,Chúng tôi là bác sĩ .,chúng tôi là bác sĩ.,75.98356856515926,1.0,1.0,1.0,0.9976851851851852,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
There's bamboo growing in the garden,Có tre mọc trong vườn,Có tre mọc trong vườn,100.00000000000004,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
"Perhaps I have hurt your feelings, but that was not my intention.","Có lẽ tôi đã làm tổn thương cảm xúc của các bạn , nhưng đó không phải là ý định của tôi .","có lẽ tôi đã làm tổn thương cảm xúc của bạn, nhưng đó không phải là ý định của tôi.",83.18180062062373,0.967741935483871,0.9333333333333333,0.967741935483871,0.995101155528963,"{'rouge1': Score(precision=0.9375, recall=1.0, fmeasure=0.967741935483871), 'rouge2': Score(precision=0.9032258064516129, recall=0.9655172413793104, fmeasure=0.9333333333333333), 'rougeL': Score(precision=0.9375, recall=1.0, fmeasure=0.967741935483871)}"
I'd like you to take another look at this,Tôi muốn các bạn xem cái này lần nữa .,tôi muốn bạn có cái nhìn khác về điều này,5.934202609760488,0.7428571428571428,0.48484848484848486,0.6285714285714287,0.372,"{'rouge1': Score(precision=0.7647058823529411, recall=0.7222222222222222, fmeasure=0.7428571428571428), 'rouge2': Score(precision=0.5, recall=0.47058823529411764, fmeasure=0.48484848484848486), 'rougeL': Score(precision=0.6470588235294118, recall=0.6111111111111112, fmeasure=0.6285714285714287)}"
"Even if you wash it, the color won't come out.","Thậm chí nếu bạn rửa nó , màu sắc cũng sẽ không hiện ra .","ngay cả khi bạn rửa nó, màu sẽ không xuất hiện.",30.130404892785695,0.6666666666666667,0.5405405405405405,0.6153846153846153,0.6518892630003741,"{'rouge1': Score(precision=0.5909090909090909, recall=0.7647058823529411, fmeasure=0.6666666666666667), 'rouge2': Score(precision=0.47619047619047616, recall=0.625, fmeasure=0.5405405405405405), 'rougeL': Score(precision=0.5454545454545454, recall=0.7058823529411765, fmeasure=0.6153846153846153)}"
I'm not sure yet,Tôi vẫn chưa chắc,tôi chưa chắc,31.947155212313625,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8243727598566307,"{'rouge1': Score(precision=0.75, recall=1.0, fmeasure=0.8571428571428571), 'rouge2': Score(precision=0.5714285714285714, recall=0.8, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.75, recall=1.0, fmeasure=0.8571428571428571)}"
What you say makes no sense,Những gì bạn nói chẳng có nghĩa lý gì cả .,những gì bạn nói không có ý nghĩa,15.851165692617148,0.8148148148148148,0.7200000000000001,0.8148148148148148,0.5137215528781793,"{'rouge1': Score(precision=0.7333333333333333, recall=0.9166666666666666, fmeasure=0.8148148148148148), 'rouge2': Score(precision=0.6428571428571429, recall=0.8181818181818182, fmeasure=0.7200000000000001), 'rougeL': Score(precision=0.7333333333333333, recall=0.9166666666666666, fmeasure=0.8148148148148148)}"
She doesn't care how she dresses.,Cô ấy không quan tâm ăn mặc như thế nào .,cô ấy không quan tâm đến cách cô ấy ăn mặc.,26.477952261405967,0.7586206896551724,0.6666666666666666,0.689655172413793,0.6302521008403362,"{'rouge1': Score(precision=0.7857142857142857, recall=0.7333333333333333, fmeasure=0.7586206896551724), 'rouge2': Score(precision=0.6923076923076923, recall=0.6428571428571429, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.7142857142857143, recall=0.6666666666666666, fmeasure=0.689655172413793)}"
Tom was wearing mirrored sunglasses and a black baseball cap.,Tom đeo kính râm và đội mũ bóng chày đen .,Tom đang đeo kính râm phản chiếu và đội mũ bóng chày màu đen.,36.71035772322804,0.8,0.6060606060606061,0.8,0.7353107664440167,"{'rouge1': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rouge2': Score(precision=0.7692307692307693, recall=0.5, fmeasure=0.6060606060606061), 'rougeL': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8)}"
Watch out!,Cẩn thận !,coi chừng!,27.516060407455225,0.0,0.0,0.0,0.16666666666666666,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Please write down what Tom says.,Xin hãy ghi lại những gì Tom nói .,xin vui lòng viết ra những gì tom nói.,12.067008283523638,0.64,0.43478260869565216,0.64,0.5948372615039282,"{'rouge1': Score(precision=0.6666666666666666, recall=0.6153846153846154, fmeasure=0.64), 'rouge2': Score(precision=0.45454545454545453, recall=0.4166666666666667, fmeasure=0.43478260869565216), 'rougeL': Score(precision=0.6666666666666666, recall=0.6153846153846154, fmeasure=0.64)}"
I can't do this anymore,Tôi không thể làm điều này nữa .,tôi không thể làm điều này nữa,68.037493331712,1.0,1.0,1.0,0.9844782983615982,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom yanked a pistol from his jacket pocket,Tom lấy khẩu súng lục từ túi áo khoác của anh ta .,tom rút khẩu súng lục từ túi áo khoác,47.037095938668955,0.7647058823529413,0.6875000000000001,0.7647058823529413,0.8444148936170213,"{'rouge1': Score(precision=0.6842105263157895, recall=0.8666666666666667, fmeasure=0.7647058823529413), 'rouge2': Score(precision=0.6111111111111112, recall=0.7857142857142857, fmeasure=0.6875000000000001), 'rougeL': Score(precision=0.6842105263157895, recall=0.8666666666666667, fmeasure=0.7647058823529413)}"
The short circuit blew a fuse.,Mạch điện ngắn làm nổ một cầu chì .,ngắn mạch thổi một cầu chì.,31.55984539112946,0.8,0.608695652173913,0.64,0.7812499999999999,"{'rouge1': Score(precision=0.7142857142857143, recall=0.9090909090909091, fmeasure=0.8), 'rouge2': Score(precision=0.5384615384615384, recall=0.7, fmeasure=0.608695652173913), 'rougeL': Score(precision=0.5714285714285714, recall=0.7272727272727273, fmeasure=0.64)}"
We all missed the target.,Tất cả chúng ta đều bỏ lỡ mục tiêu .,tất cả chúng tôi đã bỏ lỡ mục tiêu.,45.180100180492246,0.8461538461538461,0.75,0.8461538461538461,0.7937500000000002,"{'rouge1': Score(precision=0.8461538461538461, recall=0.8461538461538461, fmeasure=0.8461538461538461), 'rouge2': Score(precision=0.75, recall=0.75, fmeasure=0.75), 'rougeL': Score(precision=0.8461538461538461, recall=0.8461538461538461, fmeasure=0.8461538461538461)}"
I forgot about it again.,Tôi lại quên mất một lần nữa .,tôi quên nó lần nữa,12.22307556087252,0.6956521739130435,0.5714285714285714,0.6956521739130435,0.5955188679245284,"{'rouge1': Score(precision=0.5714285714285714, recall=0.8888888888888888, fmeasure=0.6956521739130435), 'rouge2': Score(precision=0.46153846153846156, recall=0.75, fmeasure=0.5714285714285714), 'rougeL': Score(precision=0.5714285714285714, recall=0.8888888888888888, fmeasure=0.6956521739130435)}"
It looks like we're being ignored,Có vẻ như chúng ta đang bị phớt lờ .,có vẻ như chúng ta đang bị phớt lờ,75.98356856515926,1.0,1.0,1.0,0.9883326549993218,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Is that what happened?,Đó có phải là những gì đã xảy ra ?,đó là những gì đã xảy ra?,63.894310424627285,0.8235294117647058,0.8,0.8235294117647058,0.9679878048780488,"{'rouge1': Score(precision=0.7, recall=1.0, fmeasure=0.8235294117647058), 'rouge2': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rougeL': Score(precision=0.7, recall=1.0, fmeasure=0.8235294117647058)}"
There's one other thing we need to buy.,Còn một điều nữa chúng ta cần phải mua .,Có một thứ khác chúng ta cần mua.,20.556680845025987,0.6428571428571429,0.3846153846153846,0.6428571428571429,0.618131868131868,"{'rouge1': Score(precision=0.5625, recall=0.75, fmeasure=0.6428571428571429), 'rouge2': Score(precision=0.3333333333333333, recall=0.45454545454545453, fmeasure=0.3846153846153846), 'rougeL': Score(precision=0.5625, recall=0.75, fmeasure=0.6428571428571429)}"
Tom enjoys watching old black and white movies on YouTube,Tom thích xem những bộ phim đen trắng trên YouTube,tom thích xem phim đen trắng cũ trên youtube,20.556680845025987,0.8461538461538461,0.6666666666666667,0.8461538461538461,0.855940934065934,"{'rouge1': Score(precision=0.7857142857142857, recall=0.9166666666666666, fmeasure=0.8461538461538461), 'rouge2': Score(precision=0.6153846153846154, recall=0.7272727272727273, fmeasure=0.6666666666666667), 'rougeL': Score(precision=0.7857142857142857, recall=0.9166666666666666, fmeasure=0.8461538461538461)}"
I'd like to see your warrant.,Tôi muốn xem giấy phép của anh .,Tôi muốn xem lệnh của bạn.,23.356898886410015,0.6086956521739131,0.47619047619047616,0.6086956521739131,0.6281690140845071,"{'rouge1': Score(precision=0.5833333333333334, recall=0.6363636363636364, fmeasure=0.6086956521739131), 'rouge2': Score(precision=0.45454545454545453, recall=0.5, fmeasure=0.47619047619047616), 'rougeL': Score(precision=0.5833333333333334, recall=0.6363636363636364, fmeasure=0.6086956521739131)}"
She advised him to listen to his doctor,Cô ấy khuyên anh ta nghe lời bác sĩ của anh ta .,cô khuyên anh nên nghe bác sĩ,9.238430210261097,0.6153846153846154,0.33333333333333337,0.6153846153846154,0.5610380116959064,"{'rouge1': Score(precision=0.5, recall=0.8, fmeasure=0.6153846153846154), 'rouge2': Score(precision=0.26666666666666666, recall=0.4444444444444444, fmeasure=0.33333333333333337), 'rougeL': Score(precision=0.5, recall=0.8, fmeasure=0.6153846153846154)}"
